Date,Open,High,Low,Close,Adj Close,Volume
1972-04-20,1.946499,1.948155,1.928276,1.934902,0.415903,867744
1972-04-21,1.948155,1.961408,1.948155,1.954782,0.420176,747014
1972-04-24,1.953125,1.953125,1.941529,1.943185,0.417683,822470
1972-04-25,1.934902,1.934902,1.923306,1.928276,0.414479,1056384
1972-04-26,1.924963,1.924963,1.911710,1.915023,0.411630,882835
1972-04-27,1.915023,1.928276,1.915023,1.921650,0.413055,701741
1972-04-28,1.921650,1.933246,1.911710,1.924963,0.413767,679104
1972-05-01,1.918337,1.918337,1.868639,1.868639,0.401660,988474
1972-05-02,1.868639,1.886861,1.862012,1.878578,0.403796,731923
1972-05-03,1.878578,1.895144,1.848760,1.848760,0.397387,762106
1972-05-04,1.848760,1.855386,1.818941,1.840477,0.395607,1214842
1972-05-05,1.848760,1.870295,1.848760,1.868639,0.401660,905472
1972-05-08,1.868639,1.886861,1.855386,1.855386,0.398811,558374
1972-05-09,1.840477,1.840477,1.805688,1.828880,0.393114,1116749
1972-05-10,1.828880,1.845446,1.828880,1.845446,0.396675,694195
1972-05-11,1.845446,1.858699,1.845446,1.845446,0.396675,754560
1972-05-12,1.845446,1.855386,1.832194,1.835507,0.394538,513101
1972-05-15,1.835507,1.845446,1.828880,1.842133,0.395963,618739
1972-05-16,1.840477,1.840477,1.835507,1.835507,0.394538,460282
1972-05-17,1.835507,1.848760,1.832194,1.847103,0.397031,1124294
1972-05-18,1.847103,1.868639,1.845446,1.868639,0.401660,1139386
1972-05-19,1.881891,1.928276,1.881891,1.928276,0.414479,1667578
1972-05-22,1.928276,1.944842,1.928276,1.941529,0.417327,905472
1972-05-23,1.941529,1.948155,1.928276,1.934902,0.415903,1124294
1972-05-24,1.936559,1.954782,1.936559,1.954782,0.420176,1531757
1972-05-25,1.954782,1.964721,1.944842,1.951468,0.419464,739469
1972-05-26,1.951468,1.956438,1.934902,1.941529,0.417327,784742
1972-05-30,1.948155,1.961408,1.948155,1.954782,0.420176,626285
1972-05-31,1.954782,1.961408,1.938216,1.938216,0.416615,513101
1972-06-01,1.944842,1.944842,1.924963,1.941529,0.417327,403690
1972-06-02,1.934902,1.934902,1.901771,1.908397,0.410206,482918
1972-06-05,1.908397,1.908397,1.881891,1.898457,0.408069,1045066
1972-06-06,1.898457,1.908397,1.862012,1.875265,0.403084,482918
1972-06-07,1.875265,1.895144,1.858699,1.878578,0.403796,652694
1972-06-08,1.878578,1.901771,1.871952,1.891831,0.406645,452736
1972-06-09,1.891831,1.891831,1.871952,1.885205,0.406788,430099
1972-06-12,1.885205,1.895144,1.862012,1.862012,0.401784,603648
1972-06-13,1.862012,1.862012,1.848760,1.855386,0.400354,943200
1972-06-14,1.855386,1.875265,1.855386,1.865325,0.402498,565920
1972-06-15,1.868639,1.901771,1.868639,1.881891,0.406073,1094112
1972-06-16,1.881891,1.891831,1.858699,1.871952,0.403928,950746
1972-06-19,1.871952,1.871952,1.862012,1.865325,0.402498,460282
1972-06-20,1.865325,1.905084,1.862012,1.905084,0.411077,464054
1972-06-21,1.908397,1.954782,1.908397,1.944842,0.419656,931882
1972-06-22,1.944842,1.944842,1.915023,1.934902,0.417511,581011
1972-06-23,1.934902,1.961408,1.921650,1.941529,0.418942,1018656
1972-06-26,1.941529,1.981287,1.941529,1.961408,0.423231,709286
1972-06-27,1.961408,1.981287,1.928276,1.974661,0.426091,505555
1972-06-28,1.977974,2.060804,1.977974,2.030985,0.438245,1252570
1972-06-29,2.040925,2.067430,2.040925,2.067430,0.446108,577238
1972-06-30,2.067430,2.107188,2.044238,2.060804,0.444679,1448755
1972-07-03,2.060804,2.074056,2.044238,2.054177,0.443249,388598
1972-07-05,2.054177,2.133694,2.047551,2.133694,0.460407,969610
1972-07-06,2.146947,2.183392,2.146947,2.163513,0.466841,1414800
1972-07-07,2.170139,2.226463,2.170139,2.199958,0.474705,641376
1972-07-10,2.199958,2.213210,2.153573,2.166826,0.467556,762106
1972-07-11,2.166826,2.199958,2.133694,2.133694,0.460407,856426
1972-07-12,2.133694,2.156886,2.093936,2.113815,0.456118,630058
1972-07-13,2.113815,2.120441,2.034298,2.047551,0.441819,822470
1972-07-14,2.047551,2.090622,2.040925,2.087309,0.450398,460282
1972-07-17,2.087309,2.093936,2.040925,2.060804,0.444679,554602
1972-07-18,2.060804,2.067430,2.040925,2.067430,0.446108,543283
1972-07-19,2.067430,2.093936,2.054177,2.054177,0.443249,392371
1972-07-20,2.054177,2.060804,2.040925,2.044238,0.441104,958291
1972-07-21,2.044238,2.050864,1.994540,2.050864,0.442534,765878
1972-07-24,2.050864,2.074056,2.047551,2.057490,0.443964,1007338
1972-07-25,2.057490,2.107188,2.047551,2.093936,0.451828,1139386
1972-07-26,2.110501,2.186705,2.110501,2.176765,0.469701,943200
1972-07-27,2.176765,2.199958,2.163513,2.190018,0.472560,1105430
1972-07-28,2.190018,2.226463,2.186705,2.226463,0.480424,1267661
1972-07-31,2.226463,2.262908,2.226463,2.239716,0.483284,569693
1972-08-01,2.239716,2.252969,2.216524,2.236403,0.482569,445190
1972-08-02,2.236403,2.236403,2.193331,2.236403,0.482569,905472
1972-08-03,2.236403,2.266221,2.213210,2.266221,0.489003,1086566
1972-08-04,2.272848,2.329172,2.272848,2.312606,0.499012,830016
1972-08-07,2.312606,2.325859,2.279474,2.286101,0.493293,679104
1972-08-08,2.266221,2.266221,2.186705,2.246342,0.484714,1595894
1972-08-09,2.246342,2.252969,2.233089,2.246342,0.484714,490464
1972-08-10,2.246342,2.262908,2.219837,2.233089,0.481854,652694
1972-08-11,2.229776,2.229776,2.206584,2.226463,0.480424,1063930
1972-08-14,2.226463,2.269535,2.226463,2.246342,0.484714,958291
1972-08-15,2.246342,2.262908,2.243029,2.252969,0.486144,343325
1972-08-16,2.252969,2.252969,2.233089,2.233089,0.481854,301824
1972-08-17,2.233089,2.249655,2.206584,2.213210,0.477565,664013
1972-08-18,2.213210,2.239716,2.203271,2.213210,0.477565,626285
1972-08-21,2.213210,2.213210,2.163513,2.166826,0.467556,860198
1972-08-22,2.166826,2.173452,2.143633,2.160199,0.466126,1358208
1972-08-23,2.160199,2.183392,2.140320,2.173452,0.468985,1290298
1972-08-24,2.173452,2.186705,2.170139,2.176765,0.469701,539510
1972-08-25,2.176765,2.180078,2.120441,2.130381,0.459692,913018
1972-08-28,2.127067,2.127067,2.027672,2.060804,0.444679,2048630
1972-08-29,2.074056,2.110501,2.074056,2.080683,0.448968,1079021
1972-08-30,2.087309,2.120441,2.087309,2.120441,0.457547,1614758
1972-08-31,2.120441,2.180078,2.120441,2.166826,0.467556,697968
1972-09-01,2.166826,2.173452,2.146947,2.163513,0.466841,535738
1972-09-05,2.163513,2.183392,2.153573,2.173452,0.468985,550829
1972-09-06,2.173452,2.173452,2.153573,2.166826,0.467556,569693
1972-09-07,2.166826,2.206584,2.160199,2.183392,0.471130,471600
1972-09-08,2.186705,2.213210,2.186705,2.199958,0.474705,426326
1972-09-11,2.199958,2.213210,2.163513,2.163513,0.466841,1101658
1972-09-12,2.163513,2.166826,2.130381,2.143633,0.462552,1090339
1972-09-13,2.143633,2.153573,2.133694,2.146947,0.463266,679104
1972-09-14,2.146947,2.160199,2.143633,2.160199,0.466126,554602
1972-09-15,2.160199,2.160199,2.140320,2.140320,0.461836,1350662
1972-09-18,2.140320,2.160199,2.133694,2.160199,0.466126,501782
1972-09-19,2.160199,2.183392,2.153573,2.153573,0.464696,479146
1972-09-20,2.153573,2.166826,2.146947,2.146947,0.463266,411235
1972-09-21,2.146947,2.163513,2.143633,2.143633,0.462552,233914
1972-09-22,2.143633,2.150260,2.133694,2.140320,0.461836,249005
1972-09-25,2.140320,2.143633,2.120441,2.120441,0.457547,611194
1972-09-26,2.120441,2.140320,2.110501,2.120441,0.457547,871517
1972-09-27,2.120441,2.127067,2.107188,2.127067,0.458977,381053
1972-09-28,2.127067,2.156886,2.120441,2.150260,0.463981,1301616
1972-09-29,2.153573,2.173452,2.153573,2.173452,0.468985,992246
1972-10-02,2.173452,2.186705,2.140320,2.140320,0.461836,1067702
1972-10-03,2.140320,2.180078,2.140320,2.173452,0.468985,1105430
1972-10-04,2.173452,2.209897,2.173452,2.193331,0.473275,1275206
1972-10-05,2.183392,2.183392,2.133694,2.133694,0.460407,1603440
1972-10-06,2.133694,2.180078,2.107188,2.180078,0.470416,1622304
1972-10-09,2.166826,2.166826,2.146947,2.146947,0.463266,505555
1972-10-10,2.146947,2.196644,2.146947,2.153573,0.464696,1520438
1972-10-11,2.153573,2.160199,2.140320,2.143633,0.462552,305597
1972-10-12,2.143633,2.186705,2.140320,2.166826,0.467556,475373
1972-10-13,2.160199,2.160199,2.143633,2.160199,0.466126,539510
1972-10-16,2.160199,2.166826,2.146947,2.146947,0.463266,343325
1972-10-17,2.146947,2.173452,2.137007,2.153573,0.464696,1294070
1972-10-18,2.153573,2.170139,2.146947,2.163513,0.466841,705514
1972-10-19,2.163513,2.176765,2.146947,2.153573,0.464696,1026202
1972-10-20,2.153573,2.176765,2.153573,2.176765,0.469701,630058
1972-10-23,2.176765,2.186705,2.166826,2.166826,0.467556,705514
1972-10-24,2.166826,2.199958,2.163513,2.193331,0.473275,543283
1972-10-25,2.193331,2.213210,2.186705,2.190018,0.472560,558374
1972-10-26,2.196644,2.223150,2.196644,2.196644,0.473990,1063930
1972-10-27,2.196644,2.209897,2.186705,2.193331,0.473275,1011110
1972-10-30,2.196644,2.219837,2.196644,2.206584,0.476135,471600
1972-10-31,2.226463,2.272848,2.226463,2.266221,0.489003,818698
1972-11-01,2.286101,2.319232,2.286101,2.305980,0.497582,720605
1972-11-02,2.305980,2.345738,2.296040,2.345738,0.506161,958291
1972-11-03,2.352364,2.382183,2.352364,2.372243,0.511881,784742
1972-11-06,2.372243,2.378870,2.319232,2.335798,0.504017,916790
1972-11-08,2.335798,2.352364,2.319232,2.329172,0.502587,980928
1972-11-09,2.329172,2.342425,2.312606,2.342425,0.505446,863971
1972-11-10,2.342425,2.378870,2.315919,2.319232,0.500442,1195978
1972-11-13,2.312606,2.312606,2.239716,2.279474,0.491863,871517
1972-11-14,2.269535,2.269535,2.252969,2.269535,0.489718,894154
1972-11-15,2.269535,2.325859,2.266221,2.305980,0.497582,747014
1972-11-16,2.305980,2.309293,2.272848,2.279474,0.491863,656467
1972-11-17,2.279474,2.296040,2.256282,2.279474,0.491863,780970
1972-11-20,2.279474,2.292727,2.266221,2.266221,0.489003,630058
1972-11-21,2.266221,2.289414,2.259595,2.266221,0.489003,1063930
1972-11-22,2.266221,2.282787,2.259595,2.279474,0.491863,667786
1972-11-24,2.279474,2.286101,2.266221,2.276161,0.491148,656467
1972-11-27,2.276161,2.276161,2.246342,2.246342,0.484714,713059
1972-11-28,2.246342,2.246342,2.203271,2.246342,0.484714,958291
1972-11-29,2.243029,2.243029,2.216524,2.239716,0.483284,547056
1972-11-30,2.239716,2.252969,2.226463,2.249655,0.485429,664013
1972-12-01,2.249655,2.299353,2.233089,2.292727,0.494723,939427
1972-12-04,2.299353,2.332485,2.299353,2.312606,0.499012,852653
1972-12-05,2.312606,2.332485,2.305980,2.315919,0.501422,875290
1972-12-06,2.319232,2.345738,2.319232,2.335798,0.505726,445190
1972-12-07,2.335798,2.365617,2.335798,2.358991,0.510748,622512
1972-12-08,2.358991,2.378870,2.355677,2.365617,0.512183,765878
1972-12-11,2.365617,2.375557,2.319232,2.332485,0.505010,811152
1972-12-12,2.332485,2.349051,2.322546,2.339112,0.506444,573466
1972-12-13,2.339112,2.368930,2.339112,2.362304,0.511466,648922
1972-12-14,2.365617,2.388809,2.365617,2.365617,0.512183,920563
1972-12-15,2.365617,2.385496,2.362304,2.365617,0.512183,1075248
1972-12-18,2.365617,2.372243,2.319232,2.365617,0.512183,867744
1972-12-19,2.365617,2.382183,2.345738,2.368930,0.512900,954518
1972-12-20,2.368930,2.385496,2.345738,2.358991,0.510748,762106
1972-12-21,2.358991,2.358991,2.299353,2.312606,0.500705,498010
1972-12-22,2.312606,2.345738,2.305980,2.325859,0.503575,682877
1972-12-26,2.325859,2.352364,2.319232,2.345738,0.507878,332006
1972-12-27,2.349051,2.368930,2.349051,2.349051,0.508596,267869
1972-12-29,2.349051,2.375557,2.345738,2.362304,0.511466,622512
1973-01-02,2.362304,2.398749,2.339112,2.398749,0.519356,973382
1973-01-03,2.412002,2.438507,2.412002,2.425254,0.525095,822470
1973-01-04,2.425254,2.458386,2.421941,2.438507,0.527964,1792080
1973-01-05,2.445134,2.491518,2.445134,2.478265,0.536572,856426
1973-01-08,2.494831,2.514711,2.494831,2.504771,0.542311,931882
1973-01-09,2.508084,2.524650,2.508084,2.508084,0.543028,1294070
1973-01-10,2.508084,2.571035,2.498145,2.564408,0.555223,1018656
1973-01-11,2.607480,2.673744,2.607480,2.607480,0.564549,2233498
1973-01-12,2.607480,2.617419,2.551156,2.564408,0.555223,1195978
1973-01-15,2.564408,2.594227,2.518024,2.518024,0.545181,928109
1973-01-16,2.511397,2.511397,2.438507,2.511397,0.543746,1312934
1973-01-17,2.518024,2.544529,2.518024,2.534590,0.548767,1135613
1973-01-18,2.534590,2.571035,2.531277,2.544529,0.550919,630058
1973-01-19,2.544529,2.571035,2.518024,2.571035,0.556658,1173341
1973-01-22,2.571035,2.597540,2.564408,2.590914,0.560962,505555
1973-01-23,2.590914,2.610793,2.544529,2.557782,0.553788,796061
1973-01-24,2.551156,2.551156,2.504771,2.518024,0.545181,531965
1973-01-26,2.518024,2.537903,2.504771,2.531277,0.548050,1497802
1973-01-29,2.524650,2.524650,2.481579,2.481579,0.537290,728150
1973-01-30,2.481579,2.518024,2.478265,2.501458,0.541594,1082794
1973-01-31,2.501458,2.511397,2.491518,2.491518,0.539442,845107
1973-02-01,2.491518,2.501458,2.418628,2.438507,0.527964,977155
1973-02-02,2.438507,2.441820,2.385496,2.385496,0.516487,2063722
1973-02-05,2.385496,2.431881,2.385496,2.431881,0.526529,1229933
1973-02-06,2.431881,2.465013,2.421941,2.451760,0.530834,1343117
1973-02-07,2.455073,2.478265,2.455073,2.468326,0.534421,1558166
1973-02-08,2.465013,2.465013,2.441820,2.461700,0.532986,833789
1973-02-09,2.478265,2.511397,2.478265,2.511397,0.543746,1158250
1973-02-12,2.511397,2.551156,2.504771,2.534590,0.548767,969610
1973-02-13,2.561095,2.610793,2.561095,2.587601,0.560244,1116749
1973-02-14,2.587601,2.590914,2.554469,2.557782,0.553788,962064
1973-02-15,2.557782,2.577661,2.557782,2.564408,0.555223,547056
1973-02-16,2.564408,2.580974,2.557782,2.557782,0.553788,430099
1973-02-20,2.557782,2.594227,2.554469,2.594227,0.561679,509328
1973-02-21,2.587601,2.587601,2.564408,2.564408,0.555223,780970
1973-02-22,2.564408,2.594227,2.551156,2.571035,0.556658,1343117
1973-02-23,2.571035,2.590914,2.551156,2.557782,0.553788,509328
1973-02-26,2.524650,2.524650,2.458386,2.501458,0.541594,916790
1973-02-27,2.501458,2.518024,2.471639,2.491518,0.539442,792288
1973-02-28,2.465013,2.465013,2.431881,2.451760,0.530834,769651
1973-03-01,2.451760,2.491518,2.405375,2.405375,0.520791,569693
1973-03-02,2.405375,2.451760,2.286101,2.451760,0.530834,2052403
1973-03-05,2.451760,2.484892,2.431881,2.461700,0.534691,977155
1973-03-06,2.465013,2.571035,2.465013,2.571035,0.558439,1652486
1973-03-07,2.571035,2.594227,2.544529,2.584288,0.561318,796061
1973-03-08,2.584288,2.610793,2.567722,2.577661,0.559878,1195978
1973-03-09,2.577661,2.604167,2.557782,2.597540,0.564196,660240
1973-03-12,2.617419,2.660491,2.617419,2.617419,0.568513,1150704
1973-03-13,2.630672,2.690310,2.630672,2.663804,0.578589,837562
1973-03-14,2.663804,2.677057,2.624046,2.637299,0.572832,486691
1973-03-15,2.637299,2.647238,2.617419,2.617419,0.568513,445190
1973-03-16,2.617419,2.630672,2.597540,2.607480,0.566355,486691
1973-03-19,2.607480,2.610793,2.577661,2.577661,0.559878,901699
1973-03-20,2.571035,2.571035,2.518024,2.524650,0.548364,686650
1973-03-21,2.524650,2.531277,2.441820,2.441820,0.530373,916790
1973-03-22,2.441820,2.471639,2.405375,2.418628,0.525336,1497802
1973-03-23,2.418628,2.491518,2.418628,2.478265,0.538289,1369526
1973-03-26,2.478265,2.498145,2.445134,2.491518,0.541168,694195
1973-03-27,2.491518,2.557782,2.445134,2.541216,0.551962,1026202
1973-03-28,2.541216,2.571035,2.541216,2.564408,0.557000,697968
1973-03-29,2.567722,2.610793,2.567722,2.584288,0.561318,626285
1973-03-30,2.584288,2.590914,2.521337,2.534590,0.550523,475373
1973-04-02,2.524650,2.524650,2.445134,2.445134,0.531093,354643
1973-04-03,2.441820,2.441820,2.421941,2.431881,0.528214,1131840
1973-04-04,2.431881,2.478265,2.425254,2.465013,0.535410,1007338
1973-04-05,2.465013,2.471639,2.451760,2.465013,0.535410,935654
1973-04-06,2.465013,2.491518,2.455073,2.488205,0.540448,777197
1973-04-09,2.491518,2.514711,2.491518,2.504771,0.544046,388598
1973-04-10,2.524650,2.577661,2.524650,2.567722,0.557720,1245024
1973-04-11,2.567722,2.567722,2.524650,2.554469,0.554840,494237
1973-04-12,2.544529,2.544529,2.484892,2.504771,0.544046,614966
1973-04-13,2.504771,2.518024,2.465013,2.511397,0.545485,980928
1973-04-16,2.511397,2.524650,2.445134,2.478265,0.538289,728150
1973-04-17,2.478265,2.508084,2.451760,2.491518,0.541168,524419
1973-04-18,2.491518,2.541216,2.491518,2.541216,0.551962,339552
1973-04-19,2.541216,2.564408,2.527963,2.564408,0.557000,675331
1973-04-23,2.564408,2.587601,2.557782,2.584288,0.561318,633830
1973-04-24,2.580974,2.580974,2.518024,2.518024,0.546925,1580803
1973-04-25,2.518024,2.518024,2.465013,2.465013,0.535410,796061
1973-04-26,2.448447,2.448447,2.415315,2.441820,0.530373,1079021
1973-04-27,2.441820,2.461700,2.332485,2.339112,0.508065,1316707
1973-04-30,2.339112,2.378870,2.299353,2.339112,0.508065,1456301
1973-05-01,2.339112,2.378870,2.309293,2.345738,0.509503,811152
1973-05-02,2.385496,2.465013,2.385496,2.465013,0.535410,1807171
1973-05-03,2.465013,2.478265,2.385496,2.478265,0.538289,1316707
1973-05-04,2.481579,2.537903,2.481579,2.518024,0.546925,1192205
1973-05-07,2.511397,2.511397,2.471639,2.478265,0.538289,833789
1973-05-08,2.478265,2.514711,2.445134,2.514711,0.546205,780970
1973-05-09,2.514711,2.544529,2.478265,2.478265,0.538289,882835
1973-05-10,2.451760,2.451760,2.385496,2.438507,0.529653,2105222
1973-05-11,2.405375,2.405375,2.358991,2.358991,0.512382,2124086
1973-05-14,2.358991,2.372243,2.325859,2.335798,0.507344,1776989
1973-05-15,2.335798,2.382183,2.289414,2.365617,0.513822,1897718
1973-05-16,2.365617,2.405375,2.349051,2.385496,0.518139,1671350
1973-05-17,2.385496,2.385496,2.368930,2.382183,0.517420,739469
1973-05-18,2.372243,2.372243,2.309293,2.325859,0.505186,1192205
1973-05-21,2.312606,2.312606,2.266221,2.296040,0.498709,2063722
1973-05-22,2.325859,2.372243,2.325859,2.332485,0.506625,1116749
1973-05-23,2.332485,2.385496,2.312606,2.362304,0.513102,1116749
1973-05-24,2.362304,2.421941,2.362304,2.415315,0.524616,1233706
1973-05-25,2.415315,2.428568,2.392123,2.408689,0.523176,946973
1973-05-29,2.408689,2.425254,2.378870,2.392123,0.519578,679104
1973-05-30,2.385496,2.385496,2.358991,2.365617,0.513822,814925
1973-05-31,2.365617,2.395436,2.349051,2.365617,0.513822,731923
1973-06-01,2.365617,2.372243,2.299353,2.299353,0.499429,1180886
1973-06-04,2.296040,2.296040,2.272848,2.276161,0.494391,679104
1973-06-05,2.276161,2.342425,2.269535,2.335798,0.509093,867744
1973-06-06,2.358991,2.382183,2.358991,2.362304,0.514871,784742
1973-06-07,2.382183,2.418628,2.382183,2.418628,0.527146,1037520
1973-06-08,2.418628,2.458386,2.402062,2.445134,0.532924,1305389
1973-06-11,2.445134,2.465013,2.421941,2.445134,0.532924,599875
1973-06-12,2.448447,2.504771,2.448447,2.504771,0.545921,931882
1973-06-13,2.504771,2.524650,2.491518,2.498145,0.544478,1380845
1973-06-14,2.498145,2.508084,2.471639,2.501458,0.545199,863971
1973-06-15,2.501458,2.504771,2.431881,2.431881,0.530035,1116749
1973-06-18,2.431881,2.438507,2.412002,2.438507,0.531479,520646
1973-06-19,2.438507,2.448447,2.398749,2.412002,0.525702,977155
1973-06-20,2.412002,2.412002,2.352364,2.368930,0.516314,581011
1973-06-21,2.368930,2.368930,2.296040,2.342425,0.510538,882835
1973-06-22,2.342425,2.398749,2.335798,2.345738,0.511260,1112976
1973-06-25,2.345738,2.345738,2.296040,2.299353,0.501150,890381
1973-06-26,2.299353,2.332485,2.289414,2.332485,0.508371,867744
1973-06-27,2.332485,2.372243,2.319232,2.372243,0.517037,777197
1973-06-28,2.372243,2.408689,2.372243,2.408689,0.524980,1301616
1973-06-29,2.408689,2.408689,2.382183,2.382183,0.519204,1014883
1973-07-02,2.382183,2.382183,2.372243,2.382183,0.519204,1282752
1973-07-03,2.362304,2.362304,2.292727,2.305980,0.502595,765878
1973-07-05,2.279474,2.279474,2.226463,2.252969,0.491041,2456093
1973-07-06,2.246342,2.246342,2.206584,2.206584,0.480931,2025994
1973-07-09,2.206584,2.209897,2.163513,2.209897,0.481653,1478938
1973-07-10,2.209897,2.226463,2.180078,2.209897,0.481653,1478938
1973-07-11,2.226463,2.279474,2.226463,2.279474,0.496817,3086150
1973-07-12,2.279474,2.286101,2.243029,2.266221,0.493928,1184659
1973-07-13,2.262908,2.262908,2.229776,2.246342,0.489596,3029558
1973-07-16,2.246342,2.305980,2.233089,2.305980,0.502595,1316707
1973-07-17,2.335798,2.368930,2.335798,2.358991,0.514148,1097885
1973-07-18,2.358991,2.365617,2.339112,2.345738,0.511260,1380845
1973-07-19,2.345738,2.375557,2.335798,2.352364,0.512704,1361981
1973-07-20,2.352364,2.378870,2.352364,2.375557,0.517759,1048838
1973-07-23,2.375557,2.388809,2.319232,2.352364,0.512704,1350662
1973-07-24,2.352364,2.368930,2.345738,2.368930,0.516314,1792080
1973-07-25,2.372243,2.428568,2.372243,2.428568,0.529313,2056176
1973-07-26,2.428568,2.471639,2.415315,2.431881,0.530035,1924128
1973-07-27,2.431881,2.468326,2.421941,2.465013,0.537256,980928
1973-07-30,2.465013,2.474952,2.445134,2.461700,0.536534,1112976
1973-07-31,2.461700,2.465013,2.445134,2.465013,0.537256,1154477
1973-08-01,2.441820,2.441820,2.402062,2.412002,0.525702,630058
1973-08-02,2.412002,2.418628,2.392123,2.412002,0.525702,418781
1973-08-03,2.412002,2.412002,2.368930,2.392123,0.521369,494237
1973-08-06,2.392123,2.395436,2.365617,2.378870,0.518481,879062
1973-08-07,2.385496,2.408689,2.385496,2.398749,0.522814,958291
1973-08-08,2.392123,2.392123,2.375557,2.385496,0.519925,747014
1973-08-09,2.385496,2.392123,2.372243,2.378870,0.518481,1852445
1973-08-10,2.378870,2.382183,2.368930,2.375557,0.517759,501782
1973-08-13,2.375557,2.378870,2.339112,2.339112,0.509816,641376
1973-08-14,2.332485,2.332485,2.256282,2.266221,0.493928,2078813
1973-08-15,2.266221,2.319232,2.252969,2.269535,0.494651,1165795
1973-08-16,2.259595,2.259595,2.223150,2.246342,0.489596,1592122
1973-08-17,2.243029,2.243029,2.209897,2.209897,0.481653,2576822
1973-08-20,2.209897,2.209897,2.183392,2.196644,0.478764,1373299
1973-08-21,2.196644,2.199958,2.153573,2.153573,0.469377,1671350
1973-08-22,2.140320,2.140320,2.107188,2.120441,0.462156,3014467
1973-08-23,2.123754,2.160199,2.123754,2.153573,0.469377,1637395
1973-08-24,2.170139,2.219837,2.170139,2.219837,0.483819,1761898
1973-08-27,2.219837,2.233089,2.186705,2.226463,0.485263,2278771
1973-08-28,2.226463,2.249655,2.226463,2.239716,0.488152,1720397
1973-08-29,2.229776,2.229776,2.206584,2.226463,0.485263,1524211
1973-08-30,2.226463,2.226463,2.186705,2.186705,0.476598,1546848
1973-08-31,2.173452,2.173452,2.117128,2.156886,0.471786,2478730
1973-09-04,2.156886,2.173452,2.113815,2.113815,0.462365,2086358
1973-09-05,2.113815,2.127067,2.107188,2.110501,0.461640,2595686
1973-09-06,2.110501,2.130381,2.093936,2.093936,0.458017,1663805
1973-09-07,2.093936,2.107188,2.067430,2.067430,0.452219,2478730
1973-09-10,2.060804,2.060804,2.021045,2.060804,0.450770,2214634
1973-09-11,2.060804,2.127067,2.047551,2.127067,0.465264,1716624
1973-09-12,2.127067,2.199958,2.120441,2.180078,0.476859,1773216
1973-09-13,2.180078,2.292727,2.166826,2.226463,0.487005,1893946
1973-09-14,2.226463,2.239716,2.213210,2.226463,0.487005,901699
1973-09-17,2.226463,2.243029,2.216524,2.239716,0.489904,826243
1973-09-18,2.229776,2.229776,2.186705,2.213210,0.484106,939427
1973-09-19,2.213210,2.226463,2.173452,2.226463,0.487005,2625869
1973-09-20,2.226463,2.233089,2.193331,2.226463,0.487005,2256134
1973-09-21,2.226463,2.226463,2.190018,2.199958,0.481207,1395936
1973-09-24,2.199958,2.249655,2.199958,2.199958,0.481207,1263888
1973-09-25,2.199958,2.226463,2.199958,2.226463,0.487005,935654
1973-09-26,2.219837,2.219837,2.186705,2.196644,0.480482,1022429
1973-09-27,2.196644,2.223150,2.196644,2.203271,0.481932,905472
1973-09-28,2.193331,2.193331,2.146947,2.170139,0.474685,1588349
1973-10-01,2.143633,2.143633,2.120441,2.137007,0.467438,1007338
1973-10-02,2.137007,2.180078,2.137007,2.160199,0.472511,1301616
1973-10-03,2.180078,2.239716,2.180078,2.206584,0.482657,1792080
1973-10-04,2.206584,2.223150,2.203271,2.216524,0.484831,822470
1973-10-05,2.216524,2.272848,2.213210,2.262908,0.494977,1086566
1973-10-08,2.262908,2.319232,2.252969,2.319232,0.507297,554602
1973-10-09,2.319232,2.385496,2.309293,2.339112,0.511645,913018
1973-10-10,2.339112,2.378870,2.319232,2.322546,0.508022,2535322
1973-10-11,2.325859,2.368930,2.325859,2.339112,0.511645,603648
1973-10-12,2.358991,2.418628,2.358991,2.358991,0.515993,1226160
1973-10-15,2.358991,2.368930,2.332485,2.332485,0.510196,724378
1973-10-16,2.332485,2.372243,2.322546,2.352364,0.514544,660240
1973-10-17,2.358991,2.408689,2.358991,2.365617,0.517443,894154
1973-10-18,2.365617,2.408689,2.355677,2.388809,0.522516,773424
1973-10-19,2.388809,2.412002,2.362304,2.365617,0.517443,716832
1973-10-22,2.349051,2.349051,2.305980,2.305980,0.504398,1067702
1973-10-23,2.305980,2.378870,2.252969,2.335798,0.510920,1275206
1973-10-24,2.335798,2.365617,2.315919,2.332485,0.510196,569693
1973-10-25,2.332485,2.412002,2.332485,2.385496,0.521791,1267661
1973-10-26,2.385496,2.405375,2.368930,2.368930,0.518167,1037520
1973-10-29,2.385496,2.408689,2.385496,2.402062,0.525414,803606
1973-10-30,2.402062,2.405375,2.352364,2.352364,0.514544,1776989
1973-10-31,2.332485,2.332485,2.259595,2.279474,0.498600,958291
1973-11-01,2.279474,2.299353,2.262908,2.269535,0.496427,403690
1973-11-02,2.269535,2.302666,2.262908,2.292727,0.501499,581011
1973-11-05,2.282787,2.282787,2.259595,2.276161,0.497876,569693
1973-11-06,2.276161,2.296040,2.272848,2.272848,0.497151,535738
1973-11-07,2.272848,2.286101,2.256282,2.286101,0.500050,754560
1973-11-08,2.286101,2.332485,2.286101,2.299353,0.502948,1229933
1973-11-09,2.305980,2.332485,2.305980,2.319232,0.507297,796061
1973-11-12,2.319232,2.332485,2.289414,2.305980,0.504398,1041293
